Compound,Elements,Element_numbers,H_f,E_total,#_atoms
NO-NO-Ni,"['Ni', 'N', 'O']","[1, 2, 2]",-0.058668182,-47.34757691,5
NO-NO-Pb,"['Pb', 'N', 'O']","[1, 2, 2]",0.311638542,-105.0511433,5
NO-NO-Pd,"['Pd', 'N', 'O']","[1, 2, 2]",0.12765372,-63.0278674,5
NO-NO-Pt,"['Pt', 'N', 'O']","[1, 2, 2]",0.179743526,-100.1884184,5
NO-NO-Sr,"['Sr', 'N', 'O']","[1, 2, 2]",-0.433841184,-55.31184192,5
NO-NO-Zn,"['Zn', 'N', 'O']","[1, 2, 2]",0.178235084,-43.45836058,5
OCN-OCN-Ba,"['Ba', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.813351934,-96.29700154,7
OCN-OCN-Be,"['Be', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.281486501,-57.38984351,7
OCN-OCN-Ca,"['Ca', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.797654389,-66.26561872,7
OCN-OCN-Cd,"['Cd', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.105923866,-82.20450506,7
OCN-OCN-Co,"['Co', 'C', 'N', 'O']","[1, 2, 2, 2]",0.008432876,-68.21190787,7
OCN-OCN-Cu,"['Cu', 'C', 'N', 'O']","[1, 2, 2, 2]",0.091854644,-65.58195549,7
OCN-OCN-Fe,"['Fe', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.054891793,-69.55308055,7
OCN-OCN-Mg,"['Mg', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.601426231,-60.25642162,7
OCN-OCN-Mn,"['Mn', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.265559233,-71.01005263,7
OCN-OCN-Ni,"['Ni', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.091713199,-67.88173039,7
OCN-OCN-Pb,"['Pb', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.100890881,-127.5010742,7
OCN-OCN-Pd,"['Pd', 'C', 'N', 'O']","[1, 2, 2, 2]",0.25059095,-82.09750135,7
OCN-OCN-Pt,"['Pt', 'C', 'N', 'O']","[1, 2, 2, 2]",0.447370974,-118.1410412,7
OCN-OCN-Sr,"['Sr', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.803845024,-78.95505317,7
OCN-OCN-Zn,"['Zn', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.13895155,-65.50769885,7
SCN-SCN-Ba,"['Ba', 'C', 'S', 'N']","[1, 2, 2, 2]",-0.208728446,-98.98983875,7
SCN-SCN-Be,"['Be', 'C', 'S', 'N']","[1, 2, 2, 2]",0.330200037,-60.03323937,7
SCN-SCN-Ca,"['Ca', 'C', 'S', 'N']","[1, 2, 2, 2]",-0.166870955,-68.77533631,7
SCN-SCN-Cd,"['Cd', 'C', 'S', 'N']","[1, 2, 2, 2]",0.328792558,-86.08669172,7
SCN-SCN-Co,"['Co', 'C', 'S', 'N']","[1, 2, 2, 2]",0.377075135,-72.55661368,7
SCN-SCN-Cu,"['Cu', 'C', 'S', 'N']","[1, 2, 2, 2]",0.494399282,-69.68934465,7
SCN-SCN-Fe,"['Fe', 'C', 'S', 'N']","[1, 2, 2, 2]",0.364261399,-73.54420983,7
SCN-SCN-Mg,"['Mg', 'C', 'S', 'N']","[1, 2, 2, 2]",0.056709744,-62.57467142,7
SCN-SCN-Mn,"['Mn', 'C', 'S', 'N']","[1, 2, 2, 2]",0.382291701,-73.40029772,7
SCN-SCN-Ni,"['Ni', 'C', 'S', 'N']","[1, 2, 2, 2]",0.352279819,-71.69898089,7
SCN-SCN-Pb,"['Pb', 'C', 'S', 'N']","[1, 2, 2, 2]",0.384393477,-131.0292853,7
SCN-SCN-Pd,"['Pd', 'C', 'S', 'N']","[1, 2, 2, 2]",0.487923279,-87.36137667,7
SCN-SCN-Pt,"['Pt', 'C', 'S', 'N']","[1, 2, 2, 2]",0.580847899,-124.1319043,7
SCN-SCN-Sr,"['Sr', 'C', 'S', 'N']","[1, 2, 2, 2]",-0.179124116,-81.50720844,7
SCN-SCN-Zn,"['Zn', 'C', 'S', 'N']","[1, 2, 2, 2]",0.339362204,-69.0847042,7
SH-SH-Ba,"['Ba', 'H', 'S']","[1, 2, 2]",-0.984309447,-70.60493786,5
SH-SH-Be,"['Be', 'H', 'S']","[1, 2, 2]",-0.319467471,-32.09662798,5
SH-SH-Ca,"['Ca', 'H', 'S']","[1, 2, 2]",-1.025433569,-40.88905847,5
SH-SH-Cd,"['Cd', 'H', 'S']","[1, 2, 2]",-0.322509165,-58.15543645,5
SH-SH-Co,"['Co', 'H', 'S']","[1, 2, 2]",-0.235736523,-44.52947324,5
SH-SH-Cu,"['Cu', 'H', 'S']","[1, 2, 2]",-0.045126519,-41.53042322,5
SH-SH-Fe,"['Fe', 'H', 'S']","[1, 2, 2]",-0.264065281,-45.56901703,5
SH-SH-Mg,"['Mg', 'H', 'S']","[1, 2, 2]",-0.732104755,-34.7868144,5
SH-SH-Mn,"['Mn', 'H', 'S']","[1, 2, 2]",-0.248581387,-45.47389756,5
SH-SH-Ni,"['Ni', 'H', 'S']","[1, 2, 2]",-0.273629261,-43.68773693,5
SH-SH-Pb,"['H', 'Pb', 'S']","[2, 1, 2]",-0.224546799,-102.9974246,5
SH-SH-Pd,"['H', 'Pd', 'S']","[2, 1, 2]",-0.048427007,-59.17362566,5
SH-SH-Pt,"['H', 'Pt', 'S']","[2, 1, 2]",0.065182571,-96.02657777,5
SH-SH-Sr,"['Sr', 'H', 'S']","[1, 2, 2]",-1.043461861,-53.62529993,5
SH-SH-Zn,"['Zn', 'H', 'S']","[1, 2, 2]",-0.307189131,-41.15083628,5
NH-NH-Ce,"['Ce', 'H', 'N']","[1, 2, 2]",-0.870372074,-74.43950737,5
NH-NH-Ge,"['Ge', 'H', 'N']","[1, 2, 2]",-0.18729779,-45.45983595,5
NH-NH-Hf,"['Hf', 'H', 'N']","[1, 2, 2]",-1.031802776,-93.34236088,5
NH-NH-Ir,"['H', 'Ir', 'N']","[2, 1, 2]",0.175297656,-95.80845872,5
NH-NH-Mo,"['Mo', 'H', 'N']","[1, 2, 2]",-0.275563736,-61.72206568,5
NH-NH-Os,"['H', 'Os', 'N']","[2, 1, 2]",0.23910916,-96.0431012,5
NH-NH-Pd,"['H', 'Pd', 'N']","[2, 1, 2]",0.207828162,-57.22290619,5
NH-NH-Pt,"['H', 'Pt', 'N']","[2, 1, 2]",0.009863932,-95.63372734,5
NH-NH-Re,"['Re', 'H', 'N']","[1, 2, 2]",0.009259606,-96.44874897,5
NH-NH-Ru,"['H', 'Ru', 'N']","[2, 1, 2]",0.05177021,-60.01949595,5
NH-NH-Sn,"['Sn', 'H', 'N']","[1, 2, 2]",-0.16081176,-62.0799058,5
NH-NH-Tc,"['Tc', 'H', 'N']","[1, 2, 2]",-0.078776682,-60.91883041,5
NH-NH-Te,"['Te', 'H', 'N']","[1, 2, 2]",0.438698436,-60.34475482,5
NH-NH-Ti,"['Ti', 'H', 'N']","[1, 2, 2]",-0.862083032,-45.77916216,5
NH-NH-W,"['H', 'W', 'N']","[2, 1, 2]",-0.270395826,-96.64336613,5
NH-NH-Zr,"['Zr', 'H', 'N']","[1, 2, 2]",-0.969671146,-61.01810273,5
PH-PH-Ce,"['Ce', 'P', 'H']","[1, 2, 2]",-0.37898788,-74.23172368,5
PH-PH-Ge,"['Ge', 'P', 'H']","[1, 2, 2]",0.280936896,-45.3677998,5
PH-PH-Hf,"['Hf', 'P', 'H']","[1, 2, 2]",-0.336532664,-92.1151476,5
PH-PH-Ir,"['P', 'H', 'Ir']","[2, 2, 1]",-0.260564708,-100.2369078,5
PH-PH-Mo,"['Mo', 'P', 'H']","[1, 2, 2]",-0.09344398,-63.06060418,5
PH-PH-Os,"['P', 'H', 'Os']","[2, 2, 1]",0.025126144,-99.36215356,5
PH-PH-Pd,"['P', 'H', 'Pd']","[2, 2, 1]",-0.056519918,-60.79378387,5
PH-PH-Pt,"['P', 'H', 'Pt']","[2, 2, 1]",-0.32636184,-99.56399348,5
PH-PH-Re,"['Re', 'P', 'H']","[1, 2, 2]",0.092266836,-98.2828501,5
PH-PH-Ru,"['P', 'H', 'Ru']","[2, 2, 1]",-0.053067674,-62.79282265,5
PH-PH-Sn,"['Sn', 'P', 'H']","[1, 2, 2]",0.17941421,-62.62791323,5
PH-PH-Tc,"['Tc', 'P', 'H']","[1, 2, 2]",-0.011901358,-62.83359107,5
PH-PH-Te,"['Te', 'P', 'H']","[1, 2, 2]",0.39332581,-62.82075523,5
PH-PH-Ti,"['Ti', 'P', 'H']","[1, 2, 2]",-0.282501776,-45.13039316,5
PH-PH-W,"['P', 'H', 'W']","[2, 2, 1]",-0.01032999,-97.59217423,5
PH-PH-Zr,"['Zr', 'P', 'H']","[1, 2, 2]",-0.345964568,-60.14870712,5
S-S-Ce,"['Ce', 'S']","[1, 2]",-1.892383631,-69.52674152,3
S-S-Ge,"['Ge', 'S']","[1, 2]",-0.223975258,-38.9572164,3
S-S-Hf,"['Hf', 'S']","[1, 2]",-1.760390918,-87.22646338,3
S-S-Ir,"['Ir', 'S']","[1, 2]",-0.275214285,-91.27253348,3
S-S-Mo,"['Mo', 'S']","[1, 2]",-0.620539875,-55.96781025,3
S-S-Os,"['Os', 'S']","[1, 2]",0.025265535,-90.92479402,3
S-S-Pd,"['Pd', 'S']","[1, 2]",-0.251147065,-52.77743182,3
S-S-Pt,"['Pt', 'S']","[1, 2]",-0.516308295,-90.99391551,3
S-S-Re,"['Re', 'S']","[1, 2]",-0.153082155,-90.71623709,3
S-S-Ru,"['Ru', 'S']","[1, 2]",-0.217519835,-54.69285013,3
S-S-Sn,"['Sn', 'S']","[1, 2]",-0.446482275,-56.37723745,3
S-S-Tc,"['Tc', 'S']","[1, 2]",-0.334471388,-55.29030479,3
S-S-Te,"['Te', 'S']","[1, 2]",-1.66E-05,-56.30024055,3
S-S-Ti,"['Ti', 'S']","[1, 2]",-1.473824661,-39.65216461,3
S-S-W,"['W', 'S']","[1, 2]",-0.536292305,-90.66220754,3
S-S-Zr,"['Zr', 'S']","[1, 2]",-1.768988451,-55.23865598,3
Se-Se-Ce,"['Ce', 'Se']","[1, 2]",-1.703472163,-89.85505087,3
Se-Se-Ge,"['Ge', 'Se']","[1, 2]",-0.108824123,-59.50680675,3
Se-Se-Hf,"['Hf', 'Se']","[1, 2]",-1.474655347,-107.2643004,3
Se-Se-Ir,"['Ir', 'Se']","[1, 2]",-0.205324803,-111.9579088,3
Se-Se-Mo,"['Mo', 'Se']","[1, 2]",-0.41638306,-76.25038356,3
Se-Se-Os,"['Os', 'Se']","[1, 2]",0.16379963,-111.4042355,3
Se-Se-Pd,"['Pd', 'Se']","[1, 2]",-0.289910283,-73.78876523,3
Se-Se-Pt,"['Pt', 'Se']","[1, 2]",-0.51375614,-111.8813028,3
Se-Se-Re,"['Re', 'Se']","[1, 2]",0.04660284,-111.0122259,3
Se-Se-Ru,"['Ru', 'Se']","[1, 2]",-0.132557813,-75.33300782,3
Se-Se-Sn,"['Sn', 'Se']","[1, 2]",-0.358004003,-77.00684639,3
Se-Se-Tc,"['Tc', 'Se']","[1, 2]",-0.198515733,-75.77748158,3
Se-Se-Te,"['Te', 'Se']","[1, 2]",-0.072342503,-77.41226189,3
Se-Se-Ti,"['Ti', 'Se']","[1, 2]",-1.248322023,-59.87070045,3
Se-Se-W,"['W', 'Se']","[1, 2]",-0.254225073,-110.7110496,3
Se-Se-Zr,"['Zr', 'Se']","[1, 2]",-1.521382927,-75.39088316,3
Te-Te-Ce,"['Ce', 'Te']","[1, 2]",-1.29231081,-122.6165324,3
Te-Te-Ge,"['Ge', 'Te']","[1, 2]",0.017710863,-93.12216741,3
Te-Te-Hf,"['Hf', 'Te']","[1, 2]",-0.97197191,-139.7512157,3
Te-Te-Ir,"['Te', 'Ir']","[2, 1]",-0.367648323,-146.439845,3
Te-Te-Mo,"['Te', 'Mo']","[2, 1]",-0.193988167,-109.5781645,3
Te-Te-Os,"['Te', 'Os']","[2, 1]",0.10159672,-145.5858098,3
Te-Te-Pd,"['Te', 'Pd']","[2, 1]",-0.400374123,-108.1151224,3
Te-Te-Pt,"['Te', 'Pt']","[2, 1]",-0.622001277,-146.2010038,3
Te-Te-Re,"['Re', 'Te']","[1, 2]",0.221331743,-144.4830048,3
Te-Te-Ru,"['Te', 'Ru']","[2, 1]",-0.160199307,-109.4108979,3
Te-Te-Sn,"['Sn', 'Te']","[1, 2]",-0.162181343,-110.414344,3
Te-Te-Tc,"['Tc', 'Te']","[1, 2]",-0.106472957,-109.4963189,3
Te-Te-Ti,"['Ti', 'Te']","[1, 2]",-0.856915463,-92.69144639,3
Te-Te-W,"['Te', 'W']","[2, 1]",0.06218692,-143.7567792,3
Te-Te-Zr,"['Zr', 'Te']","[1, 2]",-1.07013484,-108.0321045,3
NH-Br-Al,"['Al', 'H', 'Br', 'N']","[1, 1, 1, 1]",-0.994957762,-43.61237805,4
NH-Br-Bi,"['Bi', 'H', 'Br', 'N']","[1, 1, 1, 1]",-0.134123015,-110.9206391,4
NH-Br-Ce,"['Ce', 'H', 'Br', 'N']","[1, 1, 1, 1]",-1.049741065,-80.70061126,4
NH-Br-Co,"['Co', 'H', 'Br', 'N']","[1, 1, 1, 1]",-0.153986673,-49.71129369,4
NH-Br-Cr,"['Cr', 'H', 'Br', 'N']","[1, 1, 1, 1]",-0.652222973,-52.88183889,4
NH-Br-Fe,"['Fe', 'H', 'Br', 'N']","[1, 1, 1, 1]",-0.125543245,-50.49541998,4
NH-Br-Ga,"['Ga', 'H', 'Br', 'N']","[1, 1, 1, 1]",-0.497019153,-50.21182361,4
NH-Br-Gd,"['Gd', 'H', 'Br', 'N']","[1, 1, 1, 1]",-1.463191315,-96.60551226,4
NH-Br-In,"['In', 'H', 'Br', 'N']","[1, 1, 1, 1]",-0.507746728,-67.21473391,4
NH-Br-Ir,"['H', 'Ir', 'Br', 'N']","[1, 1, 1, 1]",0.100635097,-102.6964066,4
NH-Br-La,"['La', 'H', 'Br', 'N']","[1, 1, 1, 1]",-1.51909123,-81.09791192,4
NH-Br-Lu,"['Lu', 'H', 'Br', 'N']","[1, 1, 1, 1]",-1.567345223,-93.51052789,4
NH-Br-Nd,"['Nd', 'H', 'Br', 'N']","[1, 1, 1, 1]",-1.467830015,-81.32716706,4
NH-Br-Rh,"['H', 'Rh', 'Br', 'N']","[1, 1, 1, 1]",-0.127708567,-66.13028127,4
NH-Br-Ru,"['H', 'Ru', 'Br', 'N']","[1, 1, 1, 1]",0.039155372,-66.53572551,4
NH-Br-Sc,"['Sc', 'H', 'Br', 'N']","[1, 1, 1, 1]",-1.483489238,-52.03100395,4
NH-Br-Sm,"['Sm', 'H', 'Br', 'N']","[1, 1, 1, 1]",-1.490920575,-82.2999293,4
NH-Br-Y,"['Y', 'H', 'Br', 'N']","[1, 1, 1, 1]",-1.565919843,-65.97572637,4
NH-Cl-Al,"['Al', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-1.21754101,-33.21991904,4
NH-Cl-Bi,"['Bi', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-0.199583387,-99.89968855,4
NH-Cl-Ce,"['Ce', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-1.144409355,-69.79649242,4
NH-Cl-Co,"['Co', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-0.376345045,-39.31793518,4
NH-Cl-Cr,"['Cr', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-0.82154837,-42.27634848,4
NH-Cl-Fe,"['Fe', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-0.356043088,-40.13462735,4
NH-Cl-Ga,"['Ga', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-0.669682907,-39.61968663,4
NH-Cl-Gd,"['Gd', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-1.579634765,-85.78849406,4
NH-Cl-In,"['In', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-0.62517706,-56.40166324,4
NH-Cl-Ir,"['H', 'Ir', 'N', 'Cl']","[1, 1, 1, 1]",-0.051901137,-92.02375955,4
NH-Cl-La,"['La', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-1.626459765,-70.24459406,4
NH-Cl-Lu,"['Lu', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-1.706892705,-82.78592582,4
NH-Cl-Nd,"['Nd', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-1.576197987,-70.47784695,4
NH-Cl-Rh,"['H', 'Rh', 'N', 'Cl']","[1, 1, 1, 1]",-0.293789988,-55.51181495,4
NH-Cl-Ru,"['H', 'Ru', 'N', 'Cl']","[1, 1, 1, 1]",-0.14560421,-55.99197184,4
NH-Cl-Sc,"['Sc', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-1.632271445,-41.34334078,4
NH-Cl-Sm,"['Sm', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-1.60495866,-71.47328964,4
NH-Cl-Y,"['Y', 'H', 'N', 'Cl']","[1, 1, 1, 1]",-1.689442335,-55.18702434,4
NH-CN-Al,"['Al', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.20383138,-40.8767049,5
NH-CN-Bi,"['Bi', 'H', 'C', 'N']","[1, 1, 1, 2]",0.531538482,-107.9514556,5
NH-CN-Ce,"['Ce', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.46531496,-79.0532228,5
NH-CN-Co,"['Co', 'H', 'C', 'N']","[1, 1, 1, 2]",0.329260724,-47.67404438,5
NH-CN-Cr,"['Cr', 'H', 'C', 'N']","[1, 1, 1, 2]",0.116315884,-49.91636858,5
NH-CN-Fe,"['Fe', 'H', 'C', 'N']","[1, 1, 1, 2]",0.353419808,-48.45114896,5
NH-CN-Ga,"['Ga', 'H', 'C', 'N']","[1, 1, 1, 2]",0.230445364,-47.29652118,5
NH-CN-Gd,"['Gd', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.48693611,-93.41242855,5
NH-CN-In,"['In', 'H', 'C', 'N']","[1, 1, 1, 2]",0.27634269,-64.02703455,5
NH-CN-Ir,"['H', 'Ir', 'C', 'N']","[1, 1, 1, 2]",0.502014248,-100.8138768,5
NH-CN-La,"['La', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.52657955,-77.87944575,5
NH-CN-Lu,"['Lu', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.585379686,-90.39304643,5
NH-CN-Nd,"['Nd', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.47978675,-78.07978175,5
NH-CN-Rh,"['H', 'Rh', 'C', 'N']","[1, 1, 1, 2]",0.348872524,-64.10008538,5
NH-CN-Ru,"['H', 'Ru', 'C', 'N']","[1, 1, 1, 2]",0.450738472,-64.66365564,5
NH-CN-Sc,"['Sc', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.520350712,-48.92380156,5
NH-CN-Sm,"['Sm', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.50547036,-79.0885998,5
NH-CN-Y,"['Y', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.572616884,-62.80013242,5
NH-F-Al,"['Al', 'H', 'N', 'F']","[1, 1, 1, 1]",-1.806849485,-31.19281604,4
NH-F-Bi,"['Bi', 'H', 'N', 'F']","[1, 1, 1, 1]",-0.622731082,-97.20794243,4
NH-F-Ce,"['Ce', 'H', 'N', 'F']","[1, 1, 1, 1]",-2.023607845,-68.92894948,4
NH-F-Co,"['Co', 'H', 'N', 'F']","[1, 1, 1, 1]",-0.945589475,-37.210576,4
NH-F-Cr,"['Cr', 'H', 'N', 'F']","[1, 1, 1, 1]",-1.321650142,-39.89241867,4
NH-F-Fe,"['Fe', 'H', 'N', 'F']","[1, 1, 1, 1]",-0.913805318,-37.98133937,4
NH-F-Ga,"['Ga', 'H', 'N', 'F']","[1, 1, 1, 1]",-1.15004145,-37.1567839,4
NH-F-Gd,"['Gd', 'H', 'N', 'F']","[1, 1, 1, 1]",-2.042867268,-83.25708717,4
NH-F-In,"['In', 'H', 'N', 'F']","[1, 1, 1, 1]",-1.023261453,-53.60966391,4
NH-F-Ir,"['H', 'Ir', 'N', 'F']","[1, 1, 1, 1]",-0.4425384,-89.2019717,4
NH-F-La,"['La', 'H', 'N', 'F']","[1, 1, 1, 1]",-2.0921789,-67.7231337,4
NH-F-Lu,"['Lu', 'H', 'N', 'F']","[1, 1, 1, 1]",-2.20704272,-80.40218898,4
NH-F-Nd,"['Nd', 'H', 'N', 'F']","[1, 1, 1, 1]",-2.036027562,-67.93282835,4
NH-F-Rh,"['H', 'Rh', 'N', 'F']","[1, 1, 1, 1]",-0.721199567,-52.83711637,4
NH-F-Ru,"['H', 'Ru', 'N', 'F']","[1, 1, 1, 1]",-0.576156893,-53.32984567,4
NH-F-Sc,"['Sc', 'H', 'N', 'F']","[1, 1, 1, 1]",-2.14488598,-39.00946202,4
NH-F-Sm,"['Sm', 'H', 'N', 'F']","[1, 1, 1, 1]",-2.07110755,-68.9535483,4
NH-F-Y,"['Y', 'H', 'N', 'F']","[1, 1, 1, 1]",-2.166319638,-52.71019665,4
NH-I-Al,"['Al', 'H', 'I', 'N']","[1, 1, 1, 1]",-0.535080007,-59.29464603,4
NH-I-Bi,"['Bi', 'H', 'I', 'N']","[1, 1, 1, 1]",0.050551175,-127.7037213,4
NH-I-Ce,"['Ce', 'H', 'I', 'N']","[1, 1, 1, 1]",-0.805403372,-97.24503949,4
NH-I-Co,"['Co', 'H', 'I', 'N']","[1, 1, 1, 1]",0.236764225,-65.6700691,4
NH-I-Cr,"['Cr', 'H', 'I', 'N']","[1, 1, 1, 1]",-0.247457735,-68.78455694,4
NH-I-Fe,"['Fe', 'H', 'I', 'N']","[1, 1, 1, 1]",0.246126548,-66.53051981,4
NH-I-Ga,"['Ga', 'H', 'I', 'N']","[1, 1, 1, 1]",-0.108007717,-66.17755687,4
NH-I-Gd,"['Gd', 'H', 'I', 'N']","[1, 1, 1, 1]",-0.22117427,-109.1592231,4
NH-I-In,"['In', 'H', 'I', 'N']","[1, 1, 1, 1]",-0.216136895,-83.57007358,4
NH-I-Ir,"['H', 'Ir', 'I', 'N']","[1, 1, 1, 1]",0.415586007,-118.958382,4
NH-I-La,"['La', 'H', 'I', 'N']","[1, 1, 1, 1]",-1.281256282,-97.66835113,4
NH-I-Lu,"['Lu', 'H', 'I', 'N']","[1, 1, 1, 1]",-1.259571945,-109.8012138,4
NH-I-Nd,"['Nd', 'H', 'I', 'N']","[1, 1, 1, 1]",-1.22126454,-97.86268416,4
NH-I-Rh,"['H', 'Rh', 'I', 'N']","[1, 1, 1, 1]",0.204924703,-82.32152719,4
NH-I-Ru,"['H', 'Ru', 'I', 'N']","[1, 1, 1, 1]",0.313419863,-82.96044655,4
NH-I-Sc,"['Sc', 'H', 'I', 'N']","[1, 1, 1, 1]",-1.156325797,-68.24412919,4
NH-I-Sm,"['Sm', 'H', 'I', 'N']","[1, 1, 1, 1]",-1.23264251,-98.78859604,4
NH-I-Y,"['Y', 'H', 'I', 'N']","[1, 1, 1, 1]",-1.285380622,-82.37534849,4
NH-NC-Al,"['Al', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.30955469,-41.40532145,5
NH-NC-Bi,"['Bi', 'H', 'C', 'N']","[1, 1, 1, 2]",0.544304682,-107.8876246,5
NH-NC-Ce,"['Ce', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.5135488,-79.294392,5
NH-NC-Co,"['Co', 'H', 'C', 'N']","[1, 1, 1, 2]",0.31735535,-47.73357125,5
NH-NC-Cr,"['Cr', 'H', 'C', 'N']","[1, 1, 1, 2]",0.06943046,-50.1507957,5
NH-NC-Fe,"['Fe', 'H', 'C', 'N']","[1, 1, 1, 2]",0.343882824,-48.49883388,5
NH-NC-Ga,"['Ga', 'H', 'C', 'N']","[1, 1, 1, 2]",0.169641384,-47.60054108,5
NH-NC-Gd,"['Gd', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.559252304,-93.77400952,5
NH-NC-In,"['In', 'H', 'C', 'N']","[1, 1, 1, 2]",0.228904758,-64.26422421,5
NH-NC-Ir,"['H', 'Ir', 'C', 'N']","[1, 1, 1, 2]",0.596225868,-100.3428187,5
NH-NC-La,"['La', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.594354382,-78.21831991,5
NH-NC-Lu,"['Lu', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.67319779,-90.83213695,5
NH-NC-Nd,"['Nd', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.555833116,-78.46001358,5
NH-NCO-Al,"['Al', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-0.897576597,-51.39880208,6
NH-NCO-Bi,"['Bi', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-0.130052618,-117.5452582,6
NH-NCO-Ce,"['Ce', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-0.732361298,-87.27661029,6
NH-NCO-Co,"['Co', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-0.35917521,-57.63119376,6
NH-NCO-Cr,"['Cr', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-0.6173429,-60.3577999,6
NH-NCO-Fe,"['Fe', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-0.341708523,-58.42429364,6
NH-NCO-Ga,"['Ga', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-0.498356255,-57.59468003,6
NH-NCO-Gd,"['Gd', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-1.055905732,-103.4689769,6
NH-NCO-In,"['In', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-0.427961205,-74.13230973,6
NH-NCO-Ir,"['H', 'Ir', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-0.11626959,-110.17736,6
NH-NCO-La,"['La', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-1.06517544,-87.79339514,6
NH-NCO-Lu,"['Lu', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-1.162480187,-100.5968236,6
NH-NCO-Nd,"['Nd', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-1.044321747,-88.10257298,6
NH-NCO-Rh,"['H', 'Rh', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-0.26976882,-73.61885542,6
NH-NCO-Ru,"['H', 'Ru', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-0.19252935,-74.2283186,6
NH-NCO-Sc,"['Sc', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-1.128195555,-59.24701583,6
NH-NCO-Sm,"['Sm', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-1.071602658,-89.14665845,6
NH-NCO-Y,"['Y', 'H', 'C', 'N', 'O']","[1, 1, 1, 2, 1]",-1.139134945,-72.92765217,6
NH-NC-Rh,"['H', 'Rh', 'C', 'N']","[1, 1, 1, 2]",0.404570906,-63.82159347,5
NH-NC-Ru,"['H', 'Ru', 'C', 'N']","[1, 1, 1, 2]",0.522620796,-64.30424402,5
NH-NCS-Al,"['Al', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 2]",-0.396508179,-51.85499239,6
NH-NCS-Bi,"['Bi', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 2]",0.2412807,-118.7798591,6
NH-NC-Sc,"['Sc', 'H', 'C', 'N']","[1, 1, 1, 2]",-0.617005942,-49.40707771,5
NH-NCS-Ce,"['Ce', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 2]",-0.633914451,-90.14853002,6
